timestamp,cell,variable,source,value,scenario,region,period,level
2018-01-11,CellId: 471bb90000000000,temperature,ERA5,-0.12803395092487335,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-12,CellId: 471bb90000000000,temperature,ERA5,-1.2791366577148438,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-13,CellId: 471bb90000000000,temperature,ERA5,-1.7434476613998413,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-14,CellId: 471bb90000000000,temperature,ERA5,-4.749927520751953,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-15,CellId: 471bb90000000000,temperature,ERA5,-6.106722354888916,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-16,CellId: 471bb90000000000,temperature,ERA5,-3.2568283081054688,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-17,CellId: 471bb90000000000,temperature,ERA5,0.5152752995491028,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-18,CellId: 471bb90000000000,temperature,ERA5,0.9200413823127747,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-19,CellId: 471bb90000000000,temperature,ERA5,0.7009811401367188,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-20,CellId: 471bb90000000000,temperature,ERA5,-0.46380868554115295,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-21,CellId: 471bb90000000000,temperature,ERA5,-2.9549190998077393,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-22,CellId: 471bb90000000000,temperature,ERA5,-3.4812443256378174,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-23,CellId: 471bb90000000000,temperature,ERA5,-4.55010461807251,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-24,CellId: 471bb90000000000,temperature,ERA5,1.443132996559143,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-25,CellId: 471bb90000000000,temperature,ERA5,4.212926387786865,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-26,CellId: 471bb90000000000,temperature,ERA5,2.218470335006714,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-27,CellId: 471bb90000000000,temperature,ERA5,2.7813491821289062,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-28,CellId: 471bb90000000000,temperature,ERA5,4.763216495513916,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-29,CellId: 471bb90000000000,temperature,ERA5,8.180598258972168,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-30,CellId: 471bb90000000000,temperature,ERA5,4.205785274505615,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-31,CellId: 471bb90000000000,temperature,ERA5,3.1843490600585938,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-01,CellId: 471bc30000000000,temperature,ERA5,7.059013366699219,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-02,CellId: 471bc30000000000,temperature,ERA5,2.104079008102417,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-03,CellId: 471bc30000000000,temperature,ERA5,3.2140769958496094,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-04,CellId: 471bc30000000000,temperature,ERA5,5.592370510101318,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-05,CellId: 471bc30000000000,temperature,ERA5,6.624879360198975,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-06,CellId: 471bc30000000000,temperature,ERA5,4.968271732330322,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-07,CellId: 471bc30000000000,temperature,ERA5,1.1463953256607056,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-08,CellId: 471bc30000000000,temperature,ERA5,-4.197357177734375,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-09,CellId: 471bc30000000000,temperature,ERA5,-1.5127283334732056,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-10,CellId: 471bc30000000000,temperature,ERA5,0.2288360595703125,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-11,CellId: 471bc30000000000,temperature,ERA5,-0.13731129467487335,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-12,CellId: 471bc30000000000,temperature,ERA5,-1.346356749534607,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-13,CellId: 471bc30000000000,temperature,ERA5,-1.8208402395248413,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-14,CellId: 471bc30000000000,temperature,ERA5,-4.8218674659729,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-15,CellId: 471bc30000000000,temperature,ERA5,-6.2838873863220215,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-16,CellId: 471bc30000000000,temperature,ERA5,-3.659823179244995,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-17,CellId: 471bc30000000000,temperature,ERA5,0.4352785646915436,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-18,CellId: 471bc30000000000,temperature,ERA5,0.8989639282226562,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-19,CellId: 471bc30000000000,temperature,ERA5,0.6799036860466003,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-20,CellId: 471bc30000000000,temperature,ERA5,-0.5026270747184753,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-21,CellId: 471bc30000000000,temperature,ERA5,-3.222334623336792,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-22,CellId: 471bc30000000000,temperature,ERA5,-3.5322697162628174,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-23,CellId: 471bc30000000000,temperature,ERA5,-4.48638391494751,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-24,CellId: 471bc30000000000,temperature,ERA5,1.2535985708236694,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-25,CellId: 471bc30000000000,temperature,ERA5,4.14855432510376,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-26,CellId: 471bc30000000000,temperature,ERA5,2.197636842727661,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-27,CellId: 471bc30000000000,temperature,ERA5,2.6468276977539062,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-28,CellId: 471bc30000000000,temperature,ERA5,4.6229987144470215,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-29,CellId: 471bc30000000000,temperature,ERA5,8.112889289855957,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-30,CellId: 471bc30000000000,temperature,ERA5,4.203588008880615,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-31,CellId: 471bc30000000000,temperature,ERA5,3.2430241107940674,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-01,CellId: 471bd30000000000,temperature,ERA5,6.644136905670166,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-02,CellId: 471bd30000000000,temperature,ERA5,1.8749122619628906,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-03,CellId: 471bd30000000000,temperature,ERA5,2.998093843460083,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-04,CellId: 471bd30000000000,temperature,ERA5,5.183353424072266,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-05,CellId: 471bd30000000000,temperature,ERA5,6.417115688323975,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-06,CellId: 471bd30000000000,temperature,ERA5,5.318613529205322,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-07,CellId: 471bd30000000000,temperature,ERA5,1.5270919799804688,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-08,CellId: 471bd30000000000,temperature,ERA5,-3.6381123065948486,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-09,CellId: 471bd30000000000,temperature,ERA5,-1.3484216928482056,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-10,CellId: 471bd30000000000,temperature,ERA5,0.5300242304801941,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-11,CellId: 471bd30000000000,temperature,ERA5,-0.13478851318359375,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-12,CellId: 471bd30000000000,temperature,ERA5,-1.4217147827148438,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-13,CellId: 471bd30000000000,temperature,ERA5,-2.0195705890655518,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-14,CellId: 471bd30000000000,temperature,ERA5,-5.059253692626953,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-15,CellId: 471bd30000000000,temperature,ERA5,-6.519645690917969,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-16,CellId: 471bd30000000000,temperature,ERA5,-3.756747007369995,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-17,CellId: 471bd30000000000,temperature,ERA5,0.3395754396915436,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-18,CellId: 471bd30000000000,temperature,ERA5,0.7134984135627747,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-19,CellId: 471bd30000000000,temperature,ERA5,0.5007044672966003,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-20,CellId: 471bd30000000000,temperature,ERA5,-1.3066635131835938,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-21,CellId: 471bd30000000000,temperature,ERA5,-4.240075588226318,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-22,CellId: 471bd30000000000,temperature,ERA5,-3.6410751342773438,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-23,CellId: 471bd30000000000,temperature,ERA5,-4.7833404541015625,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-24,CellId: 471bd30000000000,temperature,ERA5,1.142351746559143,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-25,CellId: 471bd30000000000,temperature,ERA5,3.782343626022339,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-26,CellId: 471bd30000000000,temperature,ERA5,2.0305633544921875,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-27,CellId: 471bd30000000000,temperature,ERA5,2.2044448852539062,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-28,CellId: 471bd30000000000,temperature,ERA5,4.2426276206970215,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-29,CellId: 471bd30000000000,temperature,ERA5,7.8723297119140625,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-30,CellId: 471bd30000000000,temperature,ERA5,3.995905637741089,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-31,CellId: 471bd30000000000,temperature,ERA5,2.9404525756835938,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-01,CellId: 471bdf0000000000,temperature,ERA5,7.096855163574219,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-02,CellId: 471bdf0000000000,temperature,ERA5,2.0541114807128906,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-03,CellId: 471bdf0000000000,temperature,ERA5,3.227830171585083,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-04,CellId: 471bdf0000000000,temperature,ERA5,5.570397853851318,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-05,CellId: 471bdf0000000000,temperature,ERA5,6.525920867919922,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-06,CellId: 471bdf0000000000,temperature,ERA5,4.936045169830322,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-07,CellId: 471bdf0000000000,temperature,ERA5,1.1656824350357056,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-08,CellId: 471bdf0000000000,temperature,ERA5,-4.190439701080322,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-09,CellId: 471bdf0000000000,temperature,ERA5,-1.7026697397232056,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-10,CellId: 471bdf0000000000,temperature,ERA5,0.0677032470703125,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-11,CellId: 471bdf0000000000,temperature,ERA5,-0.14406585693359375,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-12,CellId: 471bdf0000000000,temperature,ERA5,-1.3770370483398438,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-13,CellId: 471bdf0000000000,temperature,ERA5,-1.8493232727050781,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-14,CellId: 471bdf0000000000,temperature,ERA5,-4.837329864501953,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-15,CellId: 471bdf0000000000,temperature,ERA5,-6.4044928550720215,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-16,CellId: 471bdf0000000000,temperature,ERA5,-4.003410339355469,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-17,CellId: 471bdf0000000000,temperature,ERA5,0.4067955017089844,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-18,CellId: 471bdf0000000000,temperature,ERA5,0.9193089604377747,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-19,CellId: 471bdf0000000000,temperature,ERA5,0.7476933598518372,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-20,CellId: 471bdf0000000000,temperature,ERA5,-0.41603851318359375,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-21,CellId: 471bdf0000000000,temperature,ERA5,-3.1667518615722656,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-22,CellId: 471bdf0000000000,temperature,ERA5,-3.4928817749023438,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-23,CellId: 471bdf0000000000,temperature,ERA5,-4.2938385009765625,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-24,CellId: 471bdf0000000000,temperature,ERA5,1.084978699684143,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-25,CellId: 471bdf0000000000,temperature,ERA5,4.1439971923828125,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-26,CellId: 471bdf0000000000,temperature,ERA5,2.1975555419921875,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-27,CellId: 471bdf0000000000,temperature,ERA5,2.5532405376434326,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-28,CellId: 471bdf0000000000,temperature,ERA5,4.532991886138916,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-29,CellId: 471bdf0000000000,temperature,ERA5,8.112645149230957,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-30,CellId: 471bdf0000000000,temperature,ERA5,4.2889556884765625,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-31,CellId: 471bdf0000000000,temperature,ERA5,3.36834979057312,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-01,CellId: 471bf10000000000,temperature,ERA5,7.188082218170166,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-02,CellId: 471bf10000000000,temperature,ERA5,2.0978939533233643,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-03,CellId: 471bf10000000000,temperature,ERA5,3.2433738708496094,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-04,CellId: 471bf10000000000,temperature,ERA5,5.781335353851318,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-05,CellId: 471bf10000000000,temperature,ERA5,6.494345188140869,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-06,CellId: 471bf10000000000,temperature,ERA5,4.510508060455322,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-07,CellId: 471bf10000000000,temperature,ERA5,0.8933029174804688,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-08,CellId: 471bf10000000000,temperature,ERA5,-4.451670169830322,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-09,CellId: 471bf10000000000,temperature,ERA5,-1.9546228647232056,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
2018-01-10,CellId: 471bf10000000000,temperature,ERA5,-0.2108612060546875,cross-source-poland-imgw-era5-january-l10,poland-imgw-era5,January,10
